,City,Make,Mileage,Model,Price,State,Vin,Year
12595,St. Louis,Mercedes-Benz,110617.0,GL-Class4WD,12099.0, MO,4JGBF71E67A265273,2007.0
12596,Mobile,Mercedes-Benz,29367.0,E-ClassE350,29907.0, AL,WDDHF5KB9EA939233,2014.0
12597,Great Neck,Mercedes-Benz,29437.0,GL-ClassGL450,39895.0, NY,4JGDF7CE9EA284757,2014.0
12598,San Ramon,Mercedes-Benz,28000.0,E-ClassE350,39900.0, CA,WDDKK5KF0EF244923,2014.0
12599,Austin,Mercedes-Benz,75700.0,S-Class4dr,28995.0, TX,WDDNG77X08A180086,2008.0
12600,Shreveport,Mercedes-Benz,44525.0,M-ClassML350,35988.0, LA,4JGDA5HB4FA502266,2015.0
12601,Buena Park,Mercedes-Benz,13984.0,C-ClassC300,33567.0, CA,55SWF4JB3GU102323,2016.0
12602,Woodbridge,Mercedes-Benz,71000.0,S-Class4dr,18977.0, VA,WDDNG86X27A136337,2007.0
12603,San Antonio,Mercedes-Benz,16837.0,CLS-ClassCLS550,45400.0, TX,WDDLJ7DB1EA089938,2014.0
12604,Kansas City,Mercedes-Benz,113236.0,E-Class4dr,9450.0, MO,WDBUF87X47B127378,2007.0
12605,Clarksville,Mercedes-Benz,66107.0,E-Class4dr,18788.0, MD,WDDHF8HB6BA304250,2011.0
12606,Dallas,Mercedes-Benz,114303.0,E-Class4dr,8998.0, TX,WDBUF87XX9B437201,2009.0
12607,Paterson,Mercedes-Benz,38511.0,GL-ClassGL450,29900.0, NJ,4JGBF7BE7CA782025,2012.0
12608,San Antonio,Mercedes-Benz,12814.0,C-ClassC,40900.0, TX,WDDWJ4JB7HF440259,2017.0
12609,Beavercreek,Mercedes-Benz,112664.0,E-ClassE320,7589.0, OH,WDBUF65J25A675790,2005.0
12610,Alexandria,Mercedes-Benz,7555.0,C-ClassC,39993.0, VA,55SWF4KB3HU209923,2017.0
12611,Westwood,Mercedes-Benz,12.0,C-ClassC,43350.0, MA,WDDWJ4KB2HF329648,2017.0
12612,Spring,Mercedes-Benz,99529.0,M-ClassRWD,16991.0, TX,4JGBB5GB1BA626513,2011.0
12613,Miami,Mercedes-Benz,29260.0,S-ClassS550,65390.0, FL,WDDUG8CB1FA152855,2015.0
12614,PEORIA,Mercedes-Benz,1500.0,E-ClassE,59990.0, IL,WDDKJ6HB0HF359443,2017.0
12615,Des Plaines,Mercedes-Benz,45608.0,CLS-ClassCLS550,40885.0, IL,WDDLJ9BB4EA114670,2014.0
12616,Mesa,Mercedes-Benz,25530.0,C-ClassC250,20995.0, AZ,WDDGF4HB7EA955668,2014.0
12617,Clinton,Mercedes-Benz,72262.0,E-ClassE350,29788.0, MO,WDDKK5KF6EF243467,2014.0
12618,Raleigh,Mercedes-Benz,95867.0,CL-Class2dr,23990.0, NC,WDDEJ71X48A015751,2008.0
12619,Fairfax,Mercedes-Benz,43305.0,M-ClassML350,32980.0, VA,4JGDA5HB8EA365038,2014.0
12620,Warren,Mercedes-Benz,45482.0,CLS-ClassCLS550,37800.0, MI,WDDLJ9BB5EA096079,2014.0
12621,Schaumburg,Mercedes-Benz,84904.0,E-Class4dr,19499.0, IL,WDBUF77X17B172367,2007.0
12622,Los Angeles,Mercedes-Benz,82690.0,C-Class4dr,13980.0, CA,WDDGF5EB1AR123085,2010.0
12623,Smyrna,Mercedes-Benz,88023.0,GL-ClassGL550,24991.0, GA,4JGBF8GE1CA782553,2012.0
12624,Long Island City,Mercedes-Benz,22686.0,C-ClassC300,30989.0, NY,55SWF4KB2FU008334,2015.0
12625,Chantilly,Mercedes-Benz,253508.0,CLK-ClassCLK430,1500.0, VA,WDBLK70G63T138088,2003.0
12626,Union City,Mercedes-Benz,57671.0,C-ClassC300,20798.0, GA,WDDGF8AB1ER316852,2014.0
12627,Canyon Country,Mercedes-Benz,119684.0,C-ClassC230,6495.0, CA,WDBRF40J55F721889,2005.0
12628,Bellevue,Mercedes-Benz,36931.0,M-ClassML350,40750.0, WA,4JGDA5HB4FA535297,2015.0
12629,Fife,Mercedes-Benz,20001.0,C-ClassC300,25960.0, WA,WDDGF8AB7ER316158,2014.0
12630,Great Neck,Mercedes-Benz,33832.0,M-ClassML350,33995.0, NY,4JGDA5HB2EA438775,2014.0
12631,Naples,Mercedes-Benz,27915.0,CLS-ClassCLS400,49999.0, FL,WDDLJ6FB1FA139746,2015.0
12632,Mesa,Mercedes-Benz,30073.0,C-ClassC300,26999.0, AZ,55SWF4KB2FU033296,2015.0
12633,Graham,Mercedes-Benz,114210.0,GL-Class4MATIC,19995.0, NC,4JGBF7BEXBA653694,2011.0
12634,Edmonds,Mercedes-Benz,28426.0,C-ClassC250,24888.0, WA,WDDGJ4HB0EG157878,2014.0
12635,Houston,Mercedes-Benz,80475.0,CL-Class2dr,24995.0, TX,WDDEJ8GB3AA025078,2010.0
12636,Columbia,Mercedes-Benz,47354.0,M-ClassML350,27422.0, MO,4JGDA5HB3CA086576,2012.0
12637,Fairfield,Mercedes-Benz,8676.0,GLAGLA,33500.0, CA,WDCTG4GB2HJ336594,2017.0
12638,Great Neck,Mercedes-Benz,23046.0,E-ClassE350,27795.0, NY,WDDHF8JB8EA987809,2014.0
12639,Riverside,Mercedes-Benz,78.0,CLA-ClassCLA250,31993.0, CA,WDDSJ4EB2FN186102,2015.0
12640,MECHANICSBURG,Mercedes-Benz,35300.0,C-ClassC300,30991.0, PA,55SWF4KB4FU028407,2015.0
12641,Midlothian,Mercedes-Benz,73601.0,M-Class4MATIC,19989.0, VA,4JGBB8GBXBA646129,2011.0
12642,Tampa,Mercedes-Benz,96003.0,S-ClassS430,10990.0, FL,WDBNG70J46A484520,2006.0
12643,FREEHOLD,Mercedes-Benz,4601.0,E-ClassE,55900.0, NJ,WDDZF4KB5HA053882,2017.0
12644,Houston,Mercedes-Benz,37917.0,M-ClassML350,25998.0, TX,4JGDA5HB6CA035427,2012.0
12645,Union,Mercedes-Benz,24705.0,C-ClassC300,35790.0, NJ,55SWF4KB4FU017553,2015.0
12646,SHREWSBURY,Mercedes-Benz,13761.0,Sprinter,35991.0, MA,WD3PE7DD0GP292833,2016.0
12647,Plano,Mercedes-Benz,44235.0,C-ClassC250,19690.0, TX,WDDGF4HB0EG232354,2014.0
12648,West Chester,Mercedes-Benz,2595.0,Metris,29998.0, PA,WD3PG2EA6G3085663,2016.0
12649,Teterboro,Mercedes-Benz,64921.0,S-Class4dr,16995.0, NJ,WDDNG71X87A085864,2007.0
12650,Bellevue,Mercedes-Benz,23144.0,C-ClassC250,24996.0, WA,WDDGJ4HB1FG368802,2015.0
12651,Fairfield,Mercedes-Benz,8339.0,C-ClassC300,35500.0, CA,55SWF4JB0FU066072,2015.0
12652,Louisville,Mercedes-Benz,151248.0,S-ClassS320,5988.0, KY,WDBGA32G3VA350973,1997.0
12653,Mobile,Mercedes-Benz,95258.0,C-Class4dr,11987.0, AL,WDDGF5EBXAF438677,2010.0
12654,San Jose,Mercedes-Benz,36256.0,M-ClassML350,38984.0, CA,4JGDA5HB4FA472959,2015.0
12655,Bellevue,Mercedes-Benz,44027.0,GL-ClassGL350,49350.0, WA,4JGDF2EE0FA520018,2015.0
12656,Henderson,Mercedes-Benz,19684.0,C-ClassC300,35991.0, NV,55SWF4KB7FU024190,2015.0
12657,DOTHAN,Mercedes-Benz,57147.0,M-ClassML350,29862.0, AL,4JGDA5HB9CA056840,2012.0
12658,Long Island City,Mercedes-Benz,49654.0,C-ClassC300,28988.0, NY,55SWF4KB3FU020878,2015.0
12659,Alpharetta,Mercedes-Benz,5830.0,C-ClassC,37399.0, GA,55SWF4JB6HU203048,2017.0
12660,Carrollton,Mercedes-Benz,97353.0,GLK-ClassRWD,13694.0, TX,WDCGG5GB2AF454788,2010.0
12661,Austin,Mercedes-Benz,24881.0,M-ClassML350,37988.0, TX,4JGDA5JB8FA451168,2015.0
12662,Buford,Mercedes-Benz,42849.0,E-ClassE350,33230.0, GA,WDDKK5KF5EF253407,2014.0
12663,Arlington,Mercedes-Benz,10317.0,C-ClassC,38988.0, TX,WDDWJ4JB1HF326855,2017.0
12664,Plano,Mercedes-Benz,33425.0,M-ClassML350,30890.0, TX,4JGDA5JB7EA418788,2014.0
12665,Doral,Mercedes-Benz,48478.0,C-ClassC250,19995.0, FL,WDDGJ4HB1FG361008,2015.0
12666,SEATTLE,Mercedes-Benz,7281.0,C-ClassC,44155.0, WA,55SWF4KB1HU205109,2017.0
12667,SAN FRANCISCO,Mercedes-Benz,1509.0,C-ClassC,35980.0, CA,55SWF4JB8HU194112,2017.0
12668,Westminster,Mercedes-Benz,47548.0,C-ClassC250,19888.0, CA,WDDGF4HB5EG253376,2014.0
12669,MECHANICSBURG,Mercedes-Benz,8500.0,SLCAMG,58991.0, PA,WDDPK6GA7HF135386,2017.0
12670,West Palm Beach,Mercedes-Benz,50286.0,CL-Class2dr,29900.0, FL,WDDEJ86X59A020067,2009.0
12671,Hurst,Mercedes-Benz,34080.0,CLA-ClassCLA250,26450.0, TX,WDDSJ4GB9EN114311,2014.0
12672,Albuquerque,Mercedes-Benz,17487.0,GLK-ClassGLK350,34982.0, NM,WDCGG8JB2EG241138,2014.0
12673,Webster,Mercedes-Benz,57126.0,CLS-ClassCLS550,37998.0, TX,WDDLJ9BB8EA111299,2014.0
12674,Arlington,Mercedes-Benz,59971.0,C-ClassC300,15995.0, VA,WDDGF8BB7CR238167,2012.0
12675,Plantation,Mercedes-Benz,30363.0,E-ClassE350,29990.0, FL,WDDHF5KB7FB098959,2015.0
12676,Spring Branch,Mercedes-Benz,60789.0,GLK-ClassRWD,17989.0, TX,WDCGG5GB5AF410820,2010.0
12677,Silver Spring,Mercedes-Benz,53669.0,M-ClassML350,33995.0, MD,4JGDA5HB4EA438695,2014.0
12678,Mt. Juliet,Mercedes-Benz,61595.0,M-ClassML350,29288.0, TN,4JGDA5HB5DA112726,2013.0
12679,Fredericksburg,Mercedes-Benz,7172.0,C-ClassC,43058.0, VA,55SWF4KB8HU190107,2017.0
12680,Doral,Mercedes-Benz,42657.0,E-ClassE350,28495.0, FL,WDDHF5KB2FB142625,2015.0
12681,Fishers,Mercedes-Benz,8959.0,C-ClassC,43990.0, IN,WDDWJ4KB7HF412685,2017.0
12682,Dublin,Mercedes-Benz,24060.0,SLK-ClassSLK250,32888.0, CA,WDDPK4HA9EF084312,2014.0
12683,Fort Washington,Mercedes-Benz,9037.0,SLS,159989.0, PA,WDDRK7JA8DA010041,2013.0
12684,Hollywood,Mercedes-Benz,51082.0,E-ClassE350,20900.0, FL,WDDHF5KB6DA741692,2013.0
12685,Carrollton,Mercedes-Benz,40420.0,E-ClassE400,39599.0, TX,WDDKK6FF0FF297798,2015.0
12686,Pensacola,Mercedes-Benz,37733.0,M-ClassML350,33316.0, FL,4JGDA5JB6EA418040,2014.0
12687,Houston,Mercedes-Benz,110592.0,CLS-ClassCLS550,24995.0, TX,WDDLJ7DB3DA063565,2013.0
12688,Marietta,Mercedes-Benz,8028.0,GLEGLE,50989.0, GA,4JGDA5HB3HA871428,2017.0
12689,Hollywood,Mercedes-Benz,89596.0,CL-Class2dr,19988.0, FL,WDDEJ71X28A016977,2008.0
12690,Chicago,Mercedes-Benz,47017.0,GLK-ClassGLK350,26991.0, IL,WDCGG8JB5EG261481,2014.0
12691,Arlington,Mercedes-Benz,70311.0,C-Class4dr,13955.0, TX,WDDGF5EB9BR174271,2011.0
12692,Cherry Hill,Mercedes-Benz,8.0,C-ClassC300,38861.0, NJ,55SWF4KBXGU158063,2016.0
12693,WAPPINGERS FALLS,Mercedes-Benz,287.0,GLEGLE,63680.0, NY,4JGDA5HB1JB004786,2018.0
12694,San Diego,Mercedes-Benz,54327.0,GL-ClassGL450,25995.0, CA,4JGBF7BE0CA782027,2012.0
12695,Great Neck,Mercedes-Benz,40812.0,E-ClassE350,29995.0, NY,WDDHF8JB6FB129511,2015.0
12696,Maitland,Mercedes-Benz,7904.0,C-ClassC300,35907.0, FL,55SWF4JB9GU174871,2016.0
12697,Fort Collins,Mercedes-Benz,35165.0,M-ClassML63,46499.0, CO,4JGDA7EB1CA054192,2012.0
12698,State College,Mercedes-Benz,34031.0,GLK-ClassGLK350,33250.0, PA,WDCGG8JB2FG435394,2015.0
12699,Houston,Mercedes-Benz,56379.0,M-Class4WD,13991.0, TX,4JGBB86E17A153149,2007.0
12700,Marietta,Mercedes-Benz,20820.0,C-ClassC250,22449.0, GA,WDDGJ4HB7EG175164,2014.0
12701,Teterboro,Mercedes-Benz,86436.0,E-Class4dr,17900.0, NJ,WDDHF8HB1AA116623,2010.0
12702,Kahului,Mercedes-Benz,51002.0,SL-Class2dr,29995.0, HI,WDBSK71F49F144772,2009.0
12703,Columbus,Mercedes-Benz,95261.0,E-Class4dr,16991.0, GA,WDDHF5GB9AA233950,2010.0
12704,SEATTLE,Mercedes-Benz,12.0,C-ClassC300,39995.0, WA,55SWF4KB0GU160369,2016.0
12705,Lawrence,Mercedes-Benz,124177.0,E-Class4dr,8949.0, KS,WDBUF87X08B244490,2008.0
12706,Tacoma,Mercedes-Benz,59789.0,C-ClassC250,16977.0, WA,WDDGF4HB7CR215875,2012.0
12707,San Antonio,Mercedes-Benz,32877.0,E-Class2dr,25999.0, TX,WDDKK5GF4BF091192,2011.0
12708,Houston,Mercedes-Benz,17738.0,CLSCLS400,48995.0, TX,WDDLJ6HB8GA165842,2016.0
12709,Westbury,Mercedes-Benz,47563.0,C-ClassC300,19695.0, NY,WDDGF8AB9EA928604,2014.0
12710,Fremont,Mercedes-Benz,67787.0,GLK-ClassGLK350,24991.0, CA,WDCGG8JB3EG324478,2014.0
12711,Tampa,Mercedes-Benz,199999.0,E-ClassE320,1555.0, FL,WDBJF55F7VJ031999,1997.0
12712,Baytown,Mercedes-Benz,73803.0,M-ClassRWD,19971.0, TX,4JGBB5GB5AA531323,2010.0
12713,Houston,Mercedes-Benz,57728.0,S-Class4dr,39888.0, TX,WDDNG79X38A181603,2008.0
12714,Jacksonville,Mercedes-Benz,36114.0,GLK-ClassGLK350,33899.0, AR,WDCGG5HB6FG397527,2015.0
12715,Morristown,Mercedes-Benz,111274.0,C-ClassC240,5500.0, NJ,WDBRF81JX4F446802,2004.0
12716,Sarasota,Mercedes-Benz,78930.0,E-Class4dr,11188.0, FL,WDBUF87XX9B398433,2009.0
12717,Woodbridge,Mercedes-Benz,55000.0,S-ClassS550,53996.0, VA,WDDUG8FB8FA082167,2015.0
12718,Avondale,Mercedes-Benz,57820.0,C-ClassC250,16746.0, AZ,WDDGF4HB5DA835012,2013.0
12719,MONTCLAIR,Mercedes-Benz,42316.0,S-Class4dr,31500.0, CA,WDDNG7BB8AA322900,2010.0
12720,Lynnfield,Mercedes-Benz,29546.0,CLA-ClassCLA250,30998.0, MA,WDDSJ4GB5EN146821,2014.0
12721,SEATTLE,Mercedes-Benz,3331.0,C-ClassC,43435.0, WA,55SWF4KB6HU212864,2017.0
12722,FREEHOLD,Mercedes-Benz,22705.0,E-ClassE350,39990.0, NJ,WDDHF8JBXFB090289,2015.0
12723,Lauderdale Lakes,Mercedes-Benz,54046.0,GLK-ClassGLK350,21888.0, FL,WDCGG5HB6DG058344,2013.0
12724,Springfield,Mercedes-Benz,52146.0,M-ClassML350,31988.0, NJ,4JGDA5HB2EA359414,2014.0
12725,Seattle,Mercedes-Benz,42700.0,C-ClassC250,15999.0, WA,WDDGF4HB6CR214877,2012.0
12726,Woodland Hills,Mercedes-Benz,114604.0,GL-Class4MATIC,16888.0, CA,4JGBF71E39A506063,2009.0
12727,Rockville Centre,Mercedes-Benz,28898.0,C-ClassC300,33648.0, NY,55SWF4KB7FU035934,2015.0
12728,Sarasota,Mercedes-Benz,23402.0,S-ClassS550,40889.0, FL,WDDNG7DB3DA515263,2013.0
12729,Somerville,Mercedes-Benz,5266.0,GLAGLA,35998.0, MA,WDCTG4GB3JJ368394,2018.0
12730,Jacksonville,Mercedes-Benz,61019.0,E-ClassE350,19991.0, FL,WDDKJ5KB6CF169478,2012.0
12731,Westwood,Mercedes-Benz,26688.0,SL-ClassSL550,67995.0, MA,WDDJK7DA8EF028035,2014.0
12732,Rockville Centre,Mercedes-Benz,18143.0,C-ClassC300,34264.0, NY,55SWF4KB6FU007042,2015.0
12733,Austin,Mercedes-Benz,43693.0,M-ClassML350,35500.0, TX,4JGDA5JB9FA479660,2015.0
12734,Great Neck,Mercedes-Benz,33143.0,GL-ClassGL450,44395.0, NY,4JGDF6EE3FA578132,2015.0
12735,League City,Mercedes-Benz,21.0,GLCGLC,48995.0, TX,WDC0G4JB9HV008397,2017.0
12736,Irving,Mercedes-Benz,684.0,Sprinter,139000.0, TX,WDAPE8CD3GP322150,2016.0
12737,Philadelphia,Mercedes-Benz,91275.0,GLK-ClassGLK350,19995.0, PA,WDCGG8JB8DG118852,2013.0
12738,EAST PETERSBURG,Mercedes-Benz,5176.0,Sprinter,40332.0, PA,WD3PE7DC0FP153968,2015.0
12739,Healdsburg,Mercedes-Benz,38411.0,CLS-ClassCLS550,40988.0, CA,WDDLJ9BB2EA103084,2014.0
12740,White Plains,Mercedes-Benz,6675.0,E-ClassE,55519.0, NY,WDDZF4KB9HA073357,2017.0
12741,SEATTLE,Mercedes-Benz,12.0,C-ClassC300,39995.0, WA,55SWF4KB6GU157900,2016.0
12742,Rockford,Mercedes-Benz,103592.0,S-Class4dr,18995.0, IL,WDDNG86X39A241665,2009.0
12743,San Antonio,Mercedes-Benz,62768.0,GLK-ClassGLK350,20830.0, TX,WDCGG5HB3DG043574,2013.0
12744,Camp Springs,Mercedes-Benz,63649.0,C-Class4dr,13989.0, MD,WDDGF5EB1BA520649,2011.0
12745,Orlando,Mercedes-Benz,35735.0,CLA-ClassCLA250,24688.0, FL,WDDSJ4GB0EN078671,2014.0
12746,Arlington,Mercedes-Benz,75753.0,S-Class4dr,27966.0, VA,WDDNG7BB7BA418552,2011.0
12747,Schererville,Mercedes-Benz,30105.0,E-ClassE350,29222.0, IN,WDDHF8JB4EA988178,2014.0
12748,Sterling,Mercedes-Benz,99755.0,E-ClassE55,9499.0, VA,WDBJF74J11B184366,2001.0
12749,Naperville,Mercedes-Benz,13586.0,GLEGLE350,50000.0, IL,4JGDA5HB2GA807119,2016.0
12750,Manalapan,Mercedes-Benz,39858.0,GLK-ClassGLK350,27000.0, NJ,WDCGG8JBXEG319570,2014.0
12751,Chandler,Mercedes-Benz,67599.0,C-Class4dr,16295.0, AZ,WDDGF5EB6AF429927,2010.0
12752,Tampa,Mercedes-Benz,35682.0,CLS-ClassCLS550,39991.0, FL,WDDLJ7DB3EA101362,2014.0
12753,Fredericksburg,Mercedes-Benz,26876.0,C-ClassC300,31902.0, VA,55SWF4KB2FU016207,2015.0
12754,Houston,Mercedes-Benz,42673.0,GLK-ClassGLK350,30955.0, TX,WDCGG5HB3FG338225,2015.0
12755,San Antonio,Mercedes-Benz,10074.0,GLAGLA250,31600.0, TX,WDCTG4EBXGJ203244,2016.0
12756,Marion,Mercedes-Benz,128591.0,GL-ClassGL450,18000.0, IL,4JGBF7BE6CA798085,2012.0
12757,Pacoima,Mercedes-Benz,131301.0,S-Class4dr,12308.0, CA,WDDNG71X78A182202,2008.0
12758,Houston,Mercedes-Benz,50200.0,C-Class4dr,15922.0, TX,WDDGF5EB6BR180495,2011.0
12759,FREEHOLD,Mercedes-Benz,6060.0,E-ClassE,53900.0, NJ,WDDZF4KB6HA019918,2017.0
12760,Sacramento,Mercedes-Benz,106925.0,GL-Class4MATIC,19997.0, CA,4JGBF2FE3AA620175,2010.0
12761,Indianapolis,Mercedes-Benz,33332.0,SL-ClassSL500,16900.0, IN,WDBFA68F12F202380,2002.0
12762,Schererville,Mercedes-Benz,74023.0,C-Class4dr,12222.0, IN,WDDGF8BB6BR150242,2011.0
12763,Conroe,Mercedes-Benz,36648.0,E-ClassE350,30545.0, TX,WDDHF5KB7EA983148,2014.0
12764,Skokie,Mercedes-Benz,28815.0,CL-ClassCL55,27900.0, IL,WDBPJ74J36A046785,2006.0
12765,WEST CHESTER,Mercedes-Benz,18706.0,CLA-ClassCLA250,27848.0, OH,WDDSJ4EB8EN116084,2014.0
12766,Gaithersburg,Mercedes-Benz,20730.0,CLA-ClassCLA250,24950.0, MD,WDDSJ4GB6EN072776,2014.0
12767,Duluth,Mercedes-Benz,8404.0,CLACLA250,25188.0, GA,WDDSJ4EB1GN302763,2016.0
12768,Boerne,Mercedes-Benz,4897.0,E-ClassE,54977.0, TX,WDDZF4JB0HA178645,2017.0
12769,Hayward,Mercedes-Benz,55659.0,C-ClassC250,18937.0, CA,WDDGF4HB8EG247460,2014.0
12770,Baton Rouge,Mercedes-Benz,29773.0,SL-ClassSL550,63995.0, LA,WDDJK7DA8EF028956,2014.0
12771,White Plains,Mercedes-Benz,44296.0,E-ClassE350,32889.0, NY,WDDHF8JB5FB091513,2015.0
12772,Bristol,Mercedes-Benz,35864.0,CLA-ClassCLA250,22250.0, TN,WDDSJ4EB5EN059777,2014.0
12773,Manchester,Mercedes-Benz,68332.0,C-ClassC300,20995.0, NH,WDDGF8AB8EG172101,2014.0
12774,Owings Mills,Mercedes-Benz,11310.0,S-ClassS550,79250.0, MD,WDDUG8FB4GA227528,2016.0
12775,Long Island City,Mercedes-Benz,37517.0,C-ClassC300,26988.0, NY,55SWF4KB5FU037844,2015.0
12776,Duluth,Mercedes-Benz,31284.0,S-ClassS550,57995.0, GA,WDDUG8FBXFA077648,2015.0
12777,Goldens Bridge,Mercedes-Benz,39024.0,GL-ClassGL450,48555.0, NY,4JGDF6EE8FA600223,2015.0
12778,Milwaukee,Mercedes-Benz,7271.0,C-ClassC300,37995.0, WI,55SWF4KB8GU148406,2016.0
12779,Dayton,Mercedes-Benz,35414.0,M-ClassML350,34989.0, OH,4JGDA5JB9EA410109,2014.0
12780,West Nyack,Mercedes-Benz,39392.0,CLA-ClassCLA250,26995.0, NY,WDDSJ4GB9EN112431,2014.0
12781,Alhambra,Mercedes-Benz,10960.0,C-ClassC300,36450.0, CA,55SWF4JB3FU054045,2015.0
12782,Edison,Mercedes-Benz,6696.0,E-ClassE,61985.0, NJ,WDDZF4KB1HA126729,2017.0
12783,Lafayette,Mercedes-Benz,5750.0,C-ClassC300,36937.0, LA,55SWF4JB7GU165599,2016.0
12784,Union,Mercedes-Benz,3923.0,C-ClassC,47695.0, NJ,WDDWJ4KB9HF330182,2017.0
12785,Miami,Mercedes-Benz,15620.0,G-ClassG550,97000.0, FL,WDCYC3KF4GX243271,2016.0
12786,Marietta,Mercedes-Benz,83439.0,GLK-ClassGLK350,17790.0, GA,WDCGG8HB7CF760582,2012.0
12787,Long Island City,Mercedes-Benz,20372.0,E-ClassE350,35989.0, NY,WDDHF8JB6FB105175,2015.0
12788,San Rafael,Mercedes-Benz,72239.0,GL-ClassGL450,26488.0, CA,4JGBF7BEXCA783377,2012.0
12789,Marrieta,Mercedes-Benz,25860.0,GLK-ClassGLK350,22999.0, GA,WDCGG5HB0DG041202,2013.0
12790,Pembroke Pines,Mercedes-Benz,21172.0,S-ClassS550,68687.0, FL,WDDUG8FB1FA169683,2015.0
12791,Lauderdale Lakes,Mercedes-Benz,135114.0,SL-ClassSL500,6998.0, FL,WDBFA67F2VF152918,1997.0
12792,Killeen,Mercedes-Benz,20914.0,C-ClassC250,22980.0, TX,WDDGJ4HB4EG325859,2014.0
12793,Buena Park,Mercedes-Benz,23737.0,CLA-ClassCLA250,26849.0, CA,WDDSJ4EB0EN142162,2014.0
12794,Philadelphia,Mercedes-Benz,33813.0,Metris,25380.0, PA,WD4PG2EE6G3115856,2016.0
12795,Union,Mercedes-Benz,9484.0,CLSCLS400,60849.0, NJ,WDDLJ6HB9GA184108,2016.0
12796,Houston,Mercedes-Benz,44664.0,C-ClassC250,18995.0, TX,WDDGF4HB5ER308767,2014.0
12797,Phoenix,Mercedes-Benz,82708.0,S-Class4dr,22950.0, AZ,WDDNG7BB7AA287749,2010.0
12798,Escondido,Mercedes-Benz,9596.0,C-ClassC,43993.0, CA,WDDWJ4JB3HF434278,2017.0
12799,DANBURY,Mercedes-Benz,24942.0,GLA-ClassGLA250,31770.0, CT,WDCTG4GB4FJ071805,2015.0
12800,Tampa,Mercedes-Benz,26913.0,CLS-ClassCLS400,46499.0, FL,WDDLJ6FB6FA147759,2015.0
12801,Pembroke Pines,Mercedes-Benz,44272.0,M-ClassML350,33982.0, FL,4JGDA5JBXFA453617,2015.0
12802,Richardson,Mercedes-Benz,38449.0,GLK-ClassGLK350,23990.0, TX,WDCGG8JB9FG399607,2015.0
12803,Ramsey,Mercedes-Benz,31228.0,CLA-ClassCLA45,35500.0, NJ,WDDSJ5CB2EN108751,2014.0
12804,Naugatuck,Mercedes-Benz,47875.0,E-Class4dr,13995.0, CT,WDBUF87XX8B212890,2008.0
12805,Dallas,Mercedes-Benz,23570.0,GLEGLE350,44995.0, TX,4JGDA5JBXGA678282,2016.0
12806,Blair,Mercedes-Benz,24691.0,Sprinter,29769.0, NE,WD3PE7CC7E5930593,2014.0
12807,Snellville,Mercedes-Benz,175715.0,M-ClassML350,3499.0, GA,4JGAB57E54A483879,2004.0
12808,Pompano Beach,Mercedes-Benz,37980.0,E-ClassE350,34995.0, FL,WDDKK5KF9EF224069,2014.0
12809,Kennesaw,Mercedes-Benz,60423.0,GLK-ClassGLK350,24690.0, GA,WDCGG8JB5EG292116,2014.0
12810,Fremont,Mercedes-Benz,20661.0,C-ClassC300,29998.0, CA,55SWF4JB9FU082402,2015.0
12811,San Diego,Mercedes-Benz,50477.0,GLK-ClassGLK350,25599.0, CA,WDCGG5HB4EG214902,2014.0
12812,Brooklyn,Mercedes-Benz,28.0,C-ClassC,44888.0, NY,55SWF4KB1HU186593,2017.0
12813,Houston,Mercedes-Benz,20393.0,E-ClassE350,25860.0, TX,WDDKJ5KBXCF162954,2012.0
12814,SAN FRANCISCO,Mercedes-Benz,32887.0,C-ClassC300,29980.0, CA,55SWF4JB1FU055193,2015.0
12815,Bayside,Mercedes-Benz,40700.0,S-Class4dr,20995.0, NY,WDDNG9FB6AA304286,2010.0
12816,Murfreesboro,Mercedes-Benz,83126.0,GL-Class4MATIC,18995.0, TN,4JGBF7BE0AA611646,2010.0
12817,Indianapolis,Mercedes-Benz,147914.0,R-Class4MATIC,9995.0, IN,4JGCB65E89A092797,2009.0
12818,Plano,Mercedes-Benz,37427.0,C-ClassC300,31495.0, TX,55SWF4JB8GU174098,2016.0
12819,Cherry Hill,Mercedes-Benz,10.0,C-ClassC300,52425.0, NJ,55SWF4KB7GU134870,2016.0
12820,Long Beach,Mercedes-Benz,30447.0,CLA-ClassCLA250,23333.0, CA,WDDSJ4EB7EN147424,2014.0
12821,Boerne,Mercedes-Benz,1597.0,G-ClassAMG,144888.0, TX,WDCYC7DF8HX277106,2017.0
12822,Arlington,Mercedes-Benz,100820.0,S-Class4dr,16966.0, VA,WDDNG86X17A139617,2007.0
12823,CINCINNATI,Mercedes-Benz,26017.0,E-ClassE350,37999.0, OH,WDDHF8JB9FB100097,2015.0
12824,Jamaica,Mercedes-Benz,38692.0,M-ClassML350,40000.0, NY,4JGDA5HB8EA364942,2014.0
12825,Houston,Mercedes-Benz,35882.0,CLA-ClassCLA45,39228.0, TX,WDDSJ5CB2EN104795,2014.0
12826,Atlanta,Mercedes-Benz,193229.0,E-ClassE320,2950.0, GA,WDBJF65J82B487235,2002.0
12827,Florence,Mercedes-Benz,39840.0,E-ClassE350,33875.0, SC,WDDHF5KB9EB038499,2014.0
12828,HANOVER,Mercedes-Benz,552.0,S-ClassS,134800.0, MA,WDDXK8CB5HA020700,2017.0
12829,Columbus,Mercedes-Benz,184542.0,M-ClassML500,4495.0, OH,4JGAB75E13A372162,2003.0
