Price,Year,Mileage,City,State,Vin,Make,Model
27889,2014,37425,Reading, PA,WBA3D5C51EKX98460,BMW,3
25977,2014,37421,San Rafael, CA,WBA3A5G54ENP27240,BMW,3
23790,2015,37116,Edmond, OK,WBAVL1C52FVY32118,BMW,X1xDrive28i
37492,2014,37081,Fort Pierce, FL,WBAYE4C50ED138007,BMW,7
36995,2014,37070,Chicago, IL,WBAYE4C51ED138534,BMW,7
21996,2015,37065,Murrieta, CA,WBA3B1G58FNT63170,BMW,3
35495,2014,37043,Coconut Creek, FL,WBA3T3C53EP737511,BMW,4
39221,2014,37033,Kansas City, MO,5UXKS4C57E0J97451,BMW,X5xDrive35d
30987,2014,37006,San Antonio, TX,WBA5B1C52ED477071,BMW,5
18980,2014,36977,Woodlands, TX,WBA3B1G54ENS78860,BMW,3
37900,2013,36950,Rolling Meadows, IL,WBAYF8C57DD140842,BMW,7
21999,2014,36941,Miami Gardens, FL,WBA3B5C51EP652360,BMW,3
43598,2015,36901,Boston, MA,5UXKR0C56F0K64790,BMW,X5xDrive35i
21000,2014,36831,Marlow Heights, MD,WBAVL1C52EVY15995,BMW,X1xDrive28i
18993,2012,36504,Mountain View, CA,WBAKE5C5XCJ106434,BMW,3
27473,2010,36441,Tucson, AZ,WBAEB5C50AC225729,BMW,6
23997,2014,36261,Jacksonville, NC,WBA1F5C54EV255913,BMW,2
26999,2014,36244,West Palm Beach, FL,WBA3V7C53EP770770,BMW,4
31000,2014,36234,Chantilly, VA,WBA5B3C51ED539085,BMW,5
34000,2015,36031,Springfield, NJ,WBA3G7C50FK296575,BMW,3
21499,2016,35990,Orlando, FL,WBA8E9G57GNT81382,BMW,3
24690,2013,35984,South Easton, MA,WBAFU7C56DDU66218,BMW,5
29977,2015,35965,San Rafael, CA,WBAVM5C53FVV93909,BMW,X1xDrive35i
28733,2015,35900,Pleasanton, CA,WBA3C1C55FK118301,BMW,3
41981,2014,35820,Hamilton, NJ,5UXKR0C54E0H27124,BMW,X5xDrive35i
25996,2014,35775,Irvine, CA,WBA3N7C56EK220962,BMW,4
33980,2014,35616,Burbank, CA,WBA3V7C52EP770937,BMW,4
20785,2015,35611,Tucson, AZ,WBAVM1C52FVW57883,BMW,X1sDrive28i
34695,2014,35586,Westlake, OH,WBA5B3C54ED531529,BMW,5
33432,2014,35491,Baton Rouge, LA,WBA5B1C52ED480973,BMW,5
34991,2014,35474,Lynnwood, WA,WBA3G7C5XEKN36018,BMW,3
33780,2014,35447,Philadelphia, PA,WBA3V5C56EJ969156,BMW,4
29680,2014,35396,Escondido, CA,WBA5B1C59ED477214,BMW,5
27995,2014,35326,Burbank, CA,WBA5B1C52ED475563,BMW,5
19895,2014,35311,Winter Park, FL,WBA3A5G58ENP34207,BMW,3
23850,2014,35295,Newport Beach, CA,WBA3C1C56EK117060,BMW,3
27991,2014,35286,Irvine, CA,WBA5A5C52ED510855,BMW,5
26900,2015,35276,Costa Mesa, CA,WBA5A5C53FD512759,BMW,5
20499,2014,35242,Santa Ana, CA,WBA1F5C52EVV99725,BMW,2
26990,2014,35119,Downtingtown, PA,WBA5A5C5XED502079,BMW,5
26490,2016,35115,Nashville, TN,WBA1K9C52GV710067,BMW,2
31000,2014,35035,Warrenton, VA,WBA3R5C58EK188525,BMW,4
32400,2014,34844,Corpus Christi, TX,WBA3A9G52ENS65168,BMW,3
14995,2004,34801,Price, UT,WBANB33514B112161,BMW,5
24991,2014,34780,Midlothian, VA,WBA3A5C59EP603328,BMW,3
49935,2015,34691,Clearwater, FL,WBS3R9C54FK331345,BMW,M4Coupe
38444,2011,34634,Charlotte, NC,WBSKG9C56BE797319,BMW,M32dr
41900,2012,34511,Skokie, IL,5YMGZ0C5XCLK14502,BMW,X6
22500,2015,34467,Murrieta, CA,WBA3B1G5XFNT05741,BMW,3
38998,2014,34397,Mount Laurel, NJ,WBA3V7C56EP771198,BMW,4
28990,2014,34390,Golden Valley, MN,5UXWX7C50EL984986,BMW,X3xDrive35i
28888,2014,34350,Boise, ID,WBA3B9C52EF801453,BMW,3
33732,2015,34168,Plano, TX,WBA3A9C54FKW74233,BMW,3
33005,2014,34163,Bronx, NY,WBA5B3C5XED538145,BMW,5
43944,2014,34122,Miami, FL,WBA6A0C59ED317867,BMW,6
21999,2014,34091,Willimantic, CT,WBA3C3G54ENS69455,BMW,3
25791,2014,34034,San Antonio, TX,5UXWX9C52E0D28367,BMW,X3xDrive28i
24995,2014,34017,Houston, TX,WBA3A5G55ENP30423,BMW,3
34997,2014,33995,San Francisco, CA,WBA3V7C51EJ873270,BMW,4
34998,2014,33907,Tempe, AZ,5UXKR2C5XE0C01656,BMW,X5sDrive35i
18850,2014,33903,Ocala, FL,WBA3A5G52ENP28628,BMW,3
22999,2014,33844,Bloomington, MN,WBA3C3G5XENS68424,BMW,3
22499,2014,33830,Miami Gardens, FL,WBA1F5C50EV255942,BMW,2
38504,2014,33742,Bellevue, WA,WBA3T3C56EP736711,BMW,4
31494,2014,33732,Irvine, CA,WBA3A9G53ENR97339,BMW,3
24500,2016,33655,Louisville, KY,WBA8E1G57GNT35200,BMW,3
25988,2014,33653,Huntington Station, NY,WBA3D5C51EKX95624,BMW,3
32999,2013,33497,Orlando, FL,WBALW3C56DC892275,BMW,6
35999,2014,33283,Lafayette, IN,5UXKR0C50E0H27556,BMW,X5xDrive35i
28196,2015,33267,West Springfield, MA,WBA3B5G57FNS14059,BMW,3
40910,2015,33245,Martinez, GA,5UXKR2C50F0H37579,BMW,X5sDrive35i
25980,2014,33241,Fairfax, VA,5UXWX9C55E0D34969,BMW,X3xDrive28i
33995,2014,33212,Houston, TX,WBA5B1C51ED484402,BMW,5
39888,2015,33089,Torrance, CA,WBAYE4C57FD947277,BMW,7
29000,2014,33071,Scottsdale, AZ,WBALL5C57EP556505,BMW,Z4sDrive28i
43995,2015,33054,Southampton, NY,5UXKS4C53F0J97478,BMW,X5xDrive35d
36551,2014,32987,Peoria, AZ,5UXKR2C50E0C01245,BMW,X5sDrive35i
23500,2011,32910,North Palm Beach, FL,WBAFR1C53BC750245,BMW,5
46924,2015,32900,Bedford, NH,5UXKR6C52F0J73924,BMW,X5xDrive50i
49995,2014,32885,Woodside, NY,WBSFV9C58ED097724,BMW,M5Sedan
24999,2014,32862,Puyallup, WA,WBAVL1C53EVY17769,BMW,X1xDrive28i
40988,2014,32839,Bellevue, WA,5UXFG8C57EL593257,BMW,X6xDrive50i
18865,2013,32785,Lithia Springs, GA,WBA3A5G56DNP23155,BMW,3
35000,2014,32703,Alexandria, VA,5UXKR0C50E0H24530,BMW,X5xDrive35i
18991,2016,32673,Hollywood, FL,WBA8E9C50GK645873,BMW,3
26995,2014,32638,Moonachie, NJ,WBA3N9C55EK245556,BMW,4
26992,2013,32560,Brentwood, TN,WBA3A9C51DF476070,BMW,3
41700,2014,32521,New London, CT,5UXKR0C57E0H21169,BMW,X5xDrive35i
27333,2014,32511,Cortlandt Manor, NY,WBA3G7C59EF186468,BMW,3
35980,2015,32481,Henderson, NV,WBA3R1C57FK193323,BMW,4
45998,2014,32450,San Mateo, CA,5UXKR6C52E0C03683,BMW,X5xDrive50i
29500,2014,32438,Louisville, KY,5UXWX9C51E0D26612,BMW,X3xDrive28i
46988,2015,32345,Marietta, GA,WBS3R9C56FK330746,BMW,M4Coupe
44944,2015,32318,Miami, FL,WBA6A0C59FD318373,BMW,6
24995,2014,32214,Rochelle Park, NJ,WBA3B5C56EF599418,BMW,3
24500,2014,32162,Baltimore, MD,WBA3X5C57ED556378,BMW,3
33977,2012,32087,Villa Park, IL,WBALX3C59CDV77184,BMW,6
18793,2014,31987,Akron, OH,WBA3C3G5XENS69704,BMW,3
33987,2014,31948,Rochelle Park, NJ,WBA5B3C51ED538454,BMW,5
21799,2013,31944,Fishers, IN,WBA3B3C59DJ698735,BMW,3
26500,2014,31861,Salem, OR,WBA3D3C51EK155496,BMW,3
42900,2014,31830,North Haven, CT,5UXKR0C5XE0K51927,BMW,X5xDrive35i
23588,2014,31678,Anaheim, CA,WBA3C1C53EK110115,BMW,3
28777,2014,31567,Barrington, IL,WBA3X5C54ED558069,BMW,3
20700,2014,31563,San Jose, CA,WBA3D3C55EK156845,BMW,3
22495,2014,31364,Scottsdale, AZ,WBA3C1C51EK112283,BMW,3
21944,2014,31363,Miami, FL,WBA3A5G53ENP31425,BMW,3
31599,2015,31252,Mount Laurel, NJ,5UXWX9C52F0D49625,BMW,X3xDrive28i
24788,2014,31216,Duluth, GA,WBA3N9C56EF722231,BMW,4
43900,2014,31044,Costa Mesa, CA,5UXKR0C51E0K51590,BMW,X5xDrive35i
17998,2014,31015,Tempe, AZ,WBY1Z4C5XEV273285,BMW,i3Hatchback
21240,2015,30975,Chicago, IL,WBA3B1C56FK140486,BMW,3
27976,2014,30873,Tampa, FL,WBA3A5G51ENP31827,BMW,3
47995,2014,30827,San Ramon, CA,5UXKR6C52E0J73680,BMW,X5xDrive50i
20990,2011,30817,Sarasota, FL,WBADW3C59BE539664,BMW,3
29595,2015,30733,Great Neck, NY,WBA4A5C59FD410457,BMW,4
22100,2014,30698,Virginia Beach, VA,WBA3B1G59ENS77994,BMW,3
37900,2015,30675,Huntington Station, NY,5UXXW3C58F0F89475,BMW,X4xDrive28i
25495,2015,30674,Burbank, CA,WBA3N7C5XFK222201,BMW,4
34995,2013,30588,Richmond, VA,WBADX7C53DE828739,BMW,3
25249,2014,30485,Mobile, AL,WBA3D5C54EKX97058,BMW,3
29998,2014,30480,Fort Worth, TX,WBA3B9G50ENR92483,BMW,3
34994,2013,30249,Vienna, VA,WBAYF8C53DD140014,BMW,7
41236,2015,30228,Highlands Ranch, CO,5UXKR0C5XF0P06180,BMW,X5xDrive35i
39977,2014,30172,Hoffman Estates, IL,5UXFG2C55E0K41809,BMW,X6xDrive35i
18751,2014,30135,Edmond, OK,WBY1Z4C51EV274647,BMW,i3Hatchback
39988,2015,30123,Cincinnati, OH,WBA3R5C50FK189167,BMW,4
26581,2015,30024,Hamilton, NJ,WBAVL1C53FVY29793,BMW,X1xDrive28i
19881,2014,30010,North Hollywood, CA,WBA3B1C57EP680978,BMW,3
26500,2014,30007,Warren, MI,5UXWX9C59E0D33985,BMW,X3xDrive28i
30995,2016,29995,Westborough, MA,WBA8E3G59GNT26297,BMW,3
29490,2013,29982,Daytona, FL,5UXZV4C55D0E05964,BMW,X5xDrive35i
26900,2014,29920,San Rafael, CA,WBA1F5C55EV255306,BMW,2
27996,2014,29753,Bellevue, WA,WBA5E1C56ED221023,BMW,5
32988,2014,29749,Decatur, GA,WBA5B1C58ED483599,BMW,5
22999,2014,29613,Miami Gardens, FL,WBA3A5G50ENP30488,BMW,3
17995,2014,29601,Houston, TX,WBY1Z2C55EV284022,BMW,i3Hatchback
42900,2014,29595,Portland, OR,5UXKS4C55E0J94998,BMW,X5xDrive35d
29491,2013,29547,Indianapolis, IN,5UXZW0C5XD0B95125,BMW,X5xDrive35d
39980,2014,29249,Burbank, IL,WBALY1C55EDZ73469,BMW,6
44600,2015,29212,Virginia Beach, VA,5UXKR0C56F0K58682,BMW,X5xDrive35i
25995,2014,29183,Kenner, LA,WBA3A5G50ENP31012,BMW,3
18995,2011,29175,Florissant, MO,WBAPK5G58BNN81645,BMW,3
28993,2015,29138,Mc Allen, TX,WBA3N3C59FK232131,BMW,4
23987,2014,29072,Baltimore, MD,WBA3N9C52EK245885,BMW,4
30204,2015,29040,Escondido, CA,WBA3D3C57FK158288,BMW,3
39744,2015,28996,Charleston, SC,5UXXW5C55F0E87451,BMW,X4xDrive35i
35925,2015,28980,Henderson, NV,WBA5B1C54FD920354,BMW,5
29999,2014,28925,Willimantic, CT,WBA3B9G52ENR79380,BMW,3
34998,2014,28912,Tempe, AZ,WBA5B1C51ED481029,BMW,5
17000,2013,28909,Union City, GA,WBAUP7C54DVP25023,BMW,1
32000,2013,28870,Costa Mesa, CA,WBAKG1C50DJ217689,BMW,3
20000,2014,28838,Berkeley, CA,WBY1Z2C51EVX51694,BMW,i3Hatchback
23988,2014,28792,Austin, TX,WBA3B1G5XENS81147,BMW,3
39000,2015,28699,Eugene, OR,WBA4B1C57FD418062,BMW,4
24641,2014,28681,Fremont, CA,WBA3C1C58EK116508,BMW,3
27500,2015,28618,Scottsdale, AZ,WBA3N3C53FK233372,BMW,4
31970,2014,28569,Aurora, CO,WBA3R5C5XEK188574,BMW,4
25596,2014,28461,Carrollton, TX,5UXWX9C52E0D20821,BMW,X3xDrive28i
28995,2014,28328,Mechanicsburg, PA,WBA3B5C50EP652530,BMW,3
37877,2016,28251,College Station, TX,5UXWY3C55G0N87347,BMW,X3xDrive28d
29990,2014,28074,Spring Valley, NY,WBA3N9C55EF722110,BMW,4
28550,2014,27887,Franklin Square, NY,WBA5M4C51ED183320,BMW,5
24993,2014,27790,Pompano Beach, FL,WBA3A5G55ENP31359,BMW,3
24795,2014,27690,Miami Gardens, FL,WBA3B3G54ENR82259,BMW,3
34997,2015,27657,San Francisco, CA,WBA1K7C51FV235224,BMW,2
34990,2014,27597,Macomb, MI,WBA5B3C5XED539490,BMW,5
29960,2012,27537,Long Island City, NY,WBAKC8C5XCC436747,BMW,7
30900,2014,27513,Costa Mesa, CA,WBA3A9G51ENS64643,BMW,3
33983,2014,27440,Brentwood, TN,WBA5B1C58ED478810,BMW,5
33998,2015,27284,Tempe, AZ,WBA3G7C55FK297012,BMW,3
30250,2015,27276,Louisville, KY,WBA3D5C56FK290616,BMW,3
45995,2015,27257,Westbury, NY,WBA6B8C50FD453530,BMW,6
52900,2015,27225,Costa Mesa, CA,WBALW7C55FD596085,BMW,6
29989,2014,27191,Doylestown, PA,WBA3C3G56ENS71014,BMW,3
36000,2015,27143,Norwood, MA,5UXXW5C59F0E87095,BMW,X4xDrive35i
40998,2015,27054,Murrieta, CA,5UXKR2C55F0H35407,BMW,X5sDrive35i
28995,2014,26836,Rochelle Park, NJ,5UXWX9C51E0D25251,BMW,X3xDrive28i
32495,2015,26764,Great Neck, NY,WBA3T1C51FP819775,BMW,4
22990,2013,26757,Costa Mesa, CA,WBAFZ9C54DD090471,BMW,5
17994,2014,26715,Torrance, CA,WBY1Z2C59EV284010,BMW,i3Hatchback
18950,2014,26705,McCook, IL,WBA3D3C56EK154893,BMW,3
33333,2017,26660,Southfield, MI,5UXWX9C59H0T04813,BMW,X3xDrive28i
48976,2015,26609,Milford, DE,5UXKS4C50F0N07750,BMW,X5xDrive35d
24994,2014,26573,Torrance, CA,WBA3N7C54EK221270,BMW,4
28650,2014,26552,Gaithersburg, MD,WBA5A7C57ED619131,BMW,5
28995,2013,26536,Conway, SC,WBAVM5C5XDVV90471,BMW,X1xDrive35i
28995,2015,26510,Tulsa, OK,WBA3B3C54FJ984088,BMW,3
21230,2014,26395,Buford, GA,WBA3B3G55ENR81637,BMW,3
40000,2015,26312,Scottsdale, AZ,5UXKR0C56F0P16348,BMW,X5xDrive35i
43991,2013,26148,Houston, TX,WBSKG9C51DJ595062,BMW,M3Coupe
32975,2014,25899,Darien, CT,WBA3B9G51ENR91861,BMW,3
39795,2013,25858,Great Neck, NY,WBA6B4C55DD098425,BMW,6
23967,2014,25852,Valencia, CA,WBA3C1C53EK117114,BMW,3
26450,2014,25851,Plano, TX,WBA3N9C56EK244691,BMW,4
18998,2011,25746,Lynnwood, WA,WBAKF9C50BE262235,BMW,3
25995,2015,25677,Doral, FL,WBAVM5C51FVV93925,BMW,X1xDrive35i
29890,2014,25656,Plano, TX,WBA5B1C56ED476442,BMW,5
20499,2014,25599,Fontana, CA,WBA3B1G52ENS78422,BMW,3
28495,2014,25456,Idaho Falls, ID,WBA3D5C52EKX97480,BMW,3
30991,2014,25418,Annapolis, MD,WBA5A5C57ED509572,BMW,5
29995,2014,25354,Chicago, IL,WBA3R1C52EK190795,BMW,4
20950,2014,25306,Rosedale, MD,WBA3C3C5XEP661706,BMW,3
24960,2015,25284,Pleasanton, CA,WBA3B1G58FNT01980,BMW,3
37870,2016,25069,Schererville, IN,WBA5A7C5XGG148304,BMW,5
46995,2015,24773,Montgomery, AL,WBAYB6C5XFD965745,BMW,7
25988,2014,24720,Austin, TX,WBA3A5G56ENP32746,BMW,3
28750,2014,24671,Louisville, KY,WBA5A7C5XED618832,BMW,5
23250,2014,24443,Westborough, MA,WBA3B3G58ENR84922,BMW,3
37494,2015,24355,Pompano Beach, FL,WBA3V5C52FP753058,BMW,4
27900,2014,23999,Bentonville, AR,WBA5A5C57ED512391,BMW,5
23837,2015,23974,Newport Beach, CA,WBA3B1G54FNT07145,BMW,3
33900,2014,23957,Concord, CA,WBA3V7C56EP770553,BMW,4
47966,2013,23774,Arlington, VA,WBSFV9C55DD095962,BMW,M5Sedan
44988,2015,23769,Austin, TX,5UXKS4C59F0J98019,BMW,X5xDrive35d
53880,2015,23705,Pembroke Pines, FL,WBA6B2C53FGB99696,BMW,6
26995,2015,23657,Harriman, NY,WBA3B5G51FNS12971,BMW,3
18881,2015,23647,North Hollywood, CA,WBY1Z4C56FV502126,BMW,i3Hatchback
23999,2014,23619,Hollywood, FL,WBA3N9C53EK245961,BMW,4
33995,2014,23369,Glendale, CA,WBA1J7C52EV253295,BMW,2
26998,2014,23312,Tempe, AZ,WBA3N7C5XEF718655,BMW,4
44997,2015,23310,San Francisco, CA,WBA3T3C53FP738322,BMW,4
34995,2015,23212,Doral, FL,WBA5B1C58FD919207,BMW,5
55977,2015,22976,San Rafael, CA,WBA6B2C55FD799361,BMW,6
17395,2014,22946,Doral, FL,WBA1F5C59EVV99155,BMW,2
36425,2015,22910,Edmond, OK,WBA3V5C56FP751880,BMW,4
32952,2015,22910,Newport Beach, CA,5UXWZ7C59F0M83480,BMW,X3sDrive28i
23995,2012,22767,Naples, FL,WBAFR7C56CC813939,BMW,5
21000,2014,22711,Beaverton, OR,WBAVL1C56EVY21640,BMW,X1xDrive28i
27248,2016,22643,Dublin, GA,WBA8E9G58GNT44339,BMW,3
29998,2014,22550,Boston, MA,WBA3N9C50EF722225,BMW,4
24495,2014,22502,Westbury, NY,WBA3C1C52EK115645,BMW,3
35983,2015,22365,Rockland, MA,5UXWY3C56F0E96797,BMW,X3xDrive28d
24994,2016,22125,West Valley, UT,WBA8E9C53GK648556,BMW,3
25000,2014,22000,Reading, PA,WBA3B5G52ENS11200,BMW,3
35977,2014,21992,Hoffman Estates, IL,WBAFV3C54ED686058,BMW,5
39784,2015,21972,Alexandria, VA,WBA3V7C52FP771426,BMW,4
26995,2015,21970,Westbrook, ME,WBAVL1C55FVY27365,BMW,X1xDrive28i
16999,2014,21867,Miami, FL,WBA3C3G57ENS70440,BMW,3
23998,2014,21851,Carrollton, TX,WBA3C1C55EK114912,BMW,3
37951,2015,21714,Chandler, AZ,WBA4B1C52FD954756,BMW,4
28449,2016,21569,Naples, FL,5UXWX9C57G0D70522,BMW,X3xDrive28i
35400,2016,21391,Louisville, KY,WBA5A5C50GG347642,BMW,5
34982,2015,21310,Brentwood, TN,WBA4A5C51FD410582,BMW,4
23980,2014,21294,Las Vegas, NV,WBA3B1G53ENS80292,BMW,3
31521,2014,21173,Batavia, NY,5UXWX7C52E0E82579,BMW,X3xDrive35i
28995,2014,21149,Great Neck, NY,WBA3B9G57ENR92772,BMW,3
41991,2016,21127,Colorado Springs, CO,WBA5A7C57GG146283,BMW,5
33988,2014,21060,League City, TX,WBA5B1C5XED917120,BMW,5
30000,2014,21025,Wilsonville, OR,WBA5A7C55ED617099,BMW,5
30995,2016,20974,Westborough, MA,WBXHT3C30GP889016,BMW,X1xDrive
38497,2014,20909,Jacksonville, FL,WBA3V7C53EP771241,BMW,4
37995,2016,20772,Alexandria, VA,WBA4C9C5XGG136946,BMW,4
28995,2016,20632,Pharr, TX,WBXHT3C35GP881042,BMW,X1xDrive
40885,2015,20598,Houston, TX,WBALM7C5XFJ798816,BMW,Z4sDrive35i
23930,2016,20434,Irvine, CA,WBA8E9C55GK645562,BMW,3
28995,2014,20412,Seattle, WA,WBA3D5C56EKX97563,BMW,3
34995,2015,20377,Delray Beach, FL,WBA5B1C56FD917858,BMW,5
48995,2015,20303,Alexandria, VA,WBA3T7C57FPW79184,BMW,4
14595,2014,20291,Doral, FL,WBY1Z2C55EVX51584,BMW,i3Hatchback
33950,2014,20253,Plano, TX,WBA5B1C58ED482825,BMW,5
24985,2014,20196,Franklin, TN,WBA3A5C50EF605703,BMW,3
32988,2014,20185,Torrance, CA,WBA5B1C57ED483349,BMW,5
35995,2015,20010,Saint James, NY,5UXWX9C52F0D55683,BMW,X3xDrive28i
24900,2015,19966,San Rafael, CA,WBAVM1C50FV319480,BMW,X1sDrive28i
33000,2014,19958,Bridgewater, NJ,WBA3B5G53ENS10671,BMW,3
36779,2017,19922,Omaha, NE,WBXHT3C31H5F68554,BMW,X1xDrive28i
25997,2016,19917,Jacksonville, NC,WBA8E1G58GNT37960,BMW,3
30899,2014,19885,Henderson, NV,5UXWX7C56E0E81192,BMW,X3xDrive35i
45400,2014,19817,Warren, MI,WBAYF8C58ED653521,BMW,7
17491,2014,19761,Indianapolis, IN,WBY1Z2C5XEV285571,BMW,i3Hatchback
26880,2016,19707,Madison, WI,WBA8E9G53GNT44765,BMW,3
19898,2015,19690,Bellevue, WA,WBY1Z2C50FV286486,BMW,i3Hatchback
36987,2014,19680,Wichita Falls, TX,WBA5B1C55ED917400,BMW,5
26221,2014,19576,Charlotte, NC,WBA3A5G59ENP32904,BMW,3
23130,2014,19563,Corpus Christi, TX,WBA3A5G58ENP32098,BMW,3
39885,2014,19555,Flemington, NJ,WBA5B3C5XED538842,BMW,5
34499,2015,19510,Lumberton, NJ,WBA4C9C55FD331966,BMW,4
18995,2014,19489,Urbandale, IA,WBY1Z2C50EV284672,BMW,i3Hatchback
40900,2014,19423,Wexford, PA,5UXKR0C53E0K44236,BMW,X5xDrive35i
38518,2015,19253,Pembroke Pines, FL,WBA5B1C53FD917770,BMW,5
38897,2017,18697,Newport Beach, CA,WBA4R7C56HK679597,BMW,4
36997,2015,18653,San Francisco, CA,5UXWX7C51F0K31891,BMW,X3xDrive35i
44500,2016,18612,Virginia Beach, VA,WBA4A9C56GG505100,BMW,4
22595,2014,18605,Teterboro, NJ,WBA3B5G59ENS11503,BMW,3
29998,2015,18504,Mount Laurel, NJ,WBAVL1C5XFVY30701,BMW,X1xDrive28i
23900,2015,18264,San Rafael, CA,WBY1Z4C51FV278747,BMW,i3Hatchback
24820,2015,18260,Sarasota, FL,WBA3B1C56FK137751,BMW,3
22997,2014,18246,San Francisco, CA,WBA3C1C59EK115982,BMW,3
42990,2015,17985,Roswell, GA,WBALW3C57FC892904,BMW,6
25950,2014,17651,Carrollton, TX,WBA3B5G54ENS09481,BMW,3
29627,2014,17376,Summit, NJ,WBA3B5C5XEF958933,BMW,3
29788,2014,17360,Ft. Lauderdale, FL,WBA3N3C56EK231095,BMW,4
37885,2014,17284,Wilmington, NC,WBA3V7C58EP771171,BMW,4
51000,2016,17264,Bloomfield, NJ,5UXKU2C52G0N78786,BMW,X6xDrive35i
37900,2014,17185,Costa Mesa, CA,WBA5M6C50ED085908,BMW,5
52987,2017,17154,Highlands Ranch, CO,5UXKR0C54H0U52520,BMW,X5xDrive35i
19991,2014,17098,Dallas, TX,WBY1Z2C54EV284142,BMW,i3Hatchback
56555,2017,16699,Boerne, TX,WBA7E2C58HG740382,BMW,7
36535,2017,16446,Escondido, CA,5UXWX9C57H0D97365,BMW,X3xDrive28i
29900,2014,16394,Concord, CA,WBA3N3C58EF712488,BMW,4
31500,2014,16302,Bloomfield, NJ,WBA5A7C53ED619742,BMW,5
28520,2014,16069,Westmont, IL,WBA3B3C55EF545306,BMW,3
19924,2015,16034,Boulder, CO,WBY1Z2C59FV286499,BMW,i3Hatchback
25988,2014,15615,Schaumburg, IL,WBA3C3C5XEP660927,BMW,3
37980,2016,15570,Greensboro, NC,WBA3N7C5XGK228193,BMW,4
43988,2016,15512,Buford, GA,WBA4C9C59GG137201,BMW,4
19496,2014,15464,Carrollton, TX,WBY1Z4C51EV277144,BMW,i3Hatchback
36673,2017,15197,Escondido, CA,5UXWX9C50H0T06837,BMW,X3xDrive28i
39895,2015,14992,Winter Park, FL,5UXKR2C57F0H38115,BMW,X5sDrive35i
35993,2014,14640,Fort Walton Beach, FL,WBA3T1C56EPS98521,BMW,4
33552,2017,14578,Chandler, AZ,WBA8A9C58HK619826,BMW,3
39988,2017,14566,League City, TX,WBA8B9G31HNU52522,BMW,3
32999,2016,14562,Las Vegas, NV,WBA3R1C5XGK529953,BMW,4
28896,2016,14516,Phoenix, AZ,WBA8A9C5XGK616943,BMW,3
31977,2014,14059,San Rafael, CA,WBA3N7C57EK221814,BMW,4
22000,2015,14058,Framingham, MA,WBY1Z4C55FV279318,BMW,i3Hatchback
31986,2014,13995,Dallas, TX,WBA1J7C56EVW84447,BMW,2
41414,2017,13639,Kansas City, MO,5UXWX9C32H0T22388,BMW,X3xDrive28i
20966,2015,13379,Bellevue, WA,WBY1Z2C50FV555859,BMW,i3Hatchback
26528,2014,13376,Marietta, GA,WBA3A9C57EKW74077,BMW,3
33987,2017,13343,San Antonio, TX,WBXHU7C31H5H32938,BMW,X1sDrive28i
39998,2016,13234,League City, TX,WBA3V7C58G5A26485,BMW,4
52961,2017,13111,Highlands Ranch, CO,5UXKR0C50H0U54135,BMW,X5xDrive35i
25000,2014,12990,Charlotte, NC,WBA3N3C59EK230622,BMW,4
42995,2016,12734,Westbrook, ME,WBA5A7C57GG147949,BMW,5
17995,2014,12694,Arlington, TX,WBY1Z2C56EV283820,BMW,i3Hatchback
33991,2017,12662,Bradenton, FL,5UXWZ7C3XH0V90426,BMW,X3sDrive28i
43995,2015,12619,Richmond, VA,WBA3V9C55FP946571,BMW,4
52490,2015,12552,Gaithersburg, MD,WBS3R9C58FK333812,BMW,M4Coupe
16999,2014,12483,Smyrna, GA,WBY1Z4C5XEV273156,BMW,i3Hatchback
37288,2017,12413,Bedford, NH,5UXWX9C31H0T21331,BMW,X3xDrive28i
21397,2015,12142,Lauderdale Lakes, FL,WBA3B1G5XFNT04556,BMW,3
36998,2016,11907,Middletown, RI,WBA8E3C56GK501371,BMW,3
40437,2017,11866,Charlotte, NC,5UXWX9C35H0T18299,BMW,X3xDrive28i
39900,2017,11677,O'Fallon, IL,5UXWX9C55H0T01388,BMW,X3xDrive28i
29991,2016,11660,Charlotte, NC,WBA8E1G53GNT35792,BMW,3
31991,2016,11531,Charlotte, NC,WBA8E9G57GNT47121,BMW,3
47950,2015,11513,Plano, TX,WBAYA8C50FG197707,BMW,7
25776,2016,11413,Savannah, GA,WBA8E1G53GNT33721,BMW,3
40999,2017,11354,Mountain View, CA,5UXWX9C57H0T15406,BMW,X3xDrive28i
23814,2015,11271,Pleasanton, CA,WBY1Z4C56FV500540,BMW,i3Hatchback
47963,2017,11087,San Antonio, TX,5UXXW7C54H0U26037,BMW,X4xDriveM40i
37498,2017,11077,Playa Vista, CA,5UXWZ7C37H0V91503,BMW,X3sDrive28i
38988,2016,11058,Mt. Juliet, TN,WBA4C9C54GG138353,BMW,4
37998,2014,10994,Tempe, AZ,WBA3V7C50EJ873051,BMW,4
41995,2016,10929,Springfield, NJ,WBA8E3G58GNT76317,BMW,3
31000,2017,10852,Clearwater, FL,5UXWZ7C38H0V92370,BMW,X3sDrive28i
33926,2015,10847,Dallas, TX,5UXWX9C56F0D53662,BMW,X3xDrive28i
35999,2017,10585,Mountain View, CA,WBXHT3C32H5F74864,BMW,X1xDrive28i
42888,2017,10514,Barrington, IL,WBA8K3C36HA022916,BMW,3
48987,2018,10396,San Antonio, TX,5UXXW3C5XJ0T81264,BMW,X4xDrive28i
